Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Daily_meals_frequency,Carbs,Proteins,Fats,Calories,sugar_g,sodium_mg,cholesterol_mg,Burns_Calories_per_30_min,Difficulty_Level,lean_mass_kg
40.07,Male,63.56,2.0,175.84,161.17,71.26,21.67762395229629,2.9,4.01,1.99,15.89,2.98,245.7,98.08,65.18,1788.0,17.69,761.25,236.52,334.33,Advanced,49.78170221592048
38.6,Female,85.92,1.8,168.18,149.12,68.05,29.52428228083173,3.49,3.99,2.99,26.52,3.02,211.85,85.26,56.49,2575.0,0.43,2171.85,263.54,355.41,Beginner,60.55273666430938
53.26,Female,78.57,1.66,194.9,130.78,55.0,28.091352877672502,2.61,3.0,2.0,28.51,1.99,237.49,95.87,63.25,1995.0,44.98,1800.48,209.34,333.22,Advanced,56.49862404401271
31.89,Male,71.04,1.62,176.98,122.0,58.1,24.61520632511256,1.81,1.99,1.0,27.07,1.96,201.16,80.98,54.18,1828.0,13.14,1882.75,254.78,365.82,Beginner,53.55335742664004
36.35,Male,89.89,1.65,168.81,157.98,70.87,28.86054672295656,3.42,3.98,2.0,33.02,2.99,239.75,94.96,63.34,2476.0,39.88,218.63,145.62,353.05,Beginner,63.94725455073435
33.5,Female,69.45,1.53,166.99,134.92,59.25,34.69842235962054,2.1,1.98,1.0,29.67,2.0,270.71,107.66,72.41,1972.0,39.89,1831.63,166.59,334.38,Intermediate,45.35194567124354
25.97,Female,54.33,1.65,172.06,119.92,57.93,23.328255207675955,1.9,4.01,2.01,19.96,2.99,217.36,86.48,57.44,1568.0,41.52,391.9,185.42,359.31,Advanced,41.65575894566965
43.12,Female,73.54,1.88,175.87,142.04,62.92,21.707217876318893,3.32,2.99,1.0,20.81,1.99,331.94,133.14,88.34,2068.0,15.64,1513.81,17.45,364.41,Intermediate,57.57651197375509
33.75,Female,75.28,1.6,193.05,129.7,50.84,33.34390833992928,2.71,2.01,1.0,29.41,3.0,297.23,119.48,80.04,1924.0,6.18,2266.88,15.28,361.77,Advanced,50.178705801701234
19.13,Female,65.07,1.63,197.08,131.69,57.12,26.05729086956545,2.7,5.0,3.0,24.49,1.99,299.83,120.4,80.01,1899.0,15.43,1536.11,294.02,345.24,Beginner,48.11452083117376
41.7,Male,72.98,1.63,175.08,138.58,66.83,28.750648542404665,2.01,4.0,1.98,27.47,2.01,195.76,78.49,51.86,1938.0,14.73,1876.58,198.38,347.42,Beginner,51.99777669375308
51.26,Female,66.93,1.58,163.82,129.02,64.92,30.334011751927846,2.29,2.99,1.0,26.81,2.0,218.57,87.57,58.68,2049.0,32.04,1144.92,254.19,358.83,Advanced,46.6274459344347
44.8,Female,64.77,1.78,179.73,158.06,65.62,22.56997957359395,2.3,3.0,1.01,20.44,4.02,287.94,114.6,76.55,1699.0,12.26,1184.61,105.37,345.35,Intermediate,50.1514242301832
31.88,Female,70.05,1.62,176.91,122.28,58.25,28.78890586231164,1.81,2.01,1.04,26.69,2.01,201.28,80.87,53.68,1912.0,13.38,1858.42,256.06,365.23,Advanced,49.88337144345069
35.21,Male,44.19,1.62,196.09,157.3,64.77,18.86122905098735,2.01,2.0,1.0,16.84,1.99,172.24,68.67,45.82,1146.0,42.27,1427.58,86.17,337.33,Intermediate,35.855222882368686
33.89,Female,65.95,1.62,198.79,164.45,55.73,30.026481317961323,2.23,2.01,1.0,25.13,2.99,208.67,83.39,55.87,1695.0,36.93,1709.99,230.94,348.04,Advanced,46.14753557080451
33.89,Female,65.89,1.62,198.92,164.23,56.03,24.303833267447807,2.22,1.99,1.01,25.11,3.01,209.21,83.57,55.45,1849.0,37.34,1696.59,231.24,349.03,Advanced,49.87620426007864
51.65,Male,104.63,1.99,186.97,129.77,66.9,28.897435781481786,2.03,2.01,1.04,26.42,3.01,292.68,115.91,77.01,2780.0,47.26,1332.23,239.9,372.77,Advanced,74.3946129418356
49.4,Female,82.18,1.83,166.99,125.16,73.1,25.8541380928199,3.51,4.97,3.02,24.54,2.02,187.07,73.16,48.95,2377.0,16.23,2318.27,49.38,358.11,Intermediate,60.93306931532061
28.1,Male,62.97,1.62,196.4,147.1,54.88,25.539102534451875,1.89,1.99,1.0,23.99,3.02,217.38,87.98,58.4,1621.0,17.77,188.13,257.13,343.32,Beginner,46.888027134055655
30.97,Male,54.1,1.77,171.99,132.93,68.99,21.8466104022819,1.79,3.99,2.0,17.27,2.0,171.54,68.63,45.38,1625.0,28.01,1286.1,32.26,363.1,Advanced,42.280983772365495
20.05,Male,128.02,1.84,164.15,131.99,57.91,35.0,2.3,2.99,1.0,37.81,2.99,179.88,71.84,48.37,3229.0,21.27,2149.78,206.62,346.41,Beginner,83.21300000000001
33.84,Female,114.9,1.81,180.8,166.93,67.0,34.92420204474039,2.22,2.01,1.0,35.07,2.99,231.16,93.24,61.77,2916.0,34.66,2491.02,9.19,347.24,Advanced,74.7720918505933
22.9,Male,107.25,1.93,166.72,138.78,55.22,30.14945810685152,3.11,3.98,2.02,28.79,3.0,305.48,121.86,81.28,2976.0,39.35,894.17,25.54,369.9,Intermediate,74.91470618040174
40.13,Female,71.74,1.6,172.95,130.11,66.93,31.69914553259107,1.89,3.0,1.0,28.02,4.02,181.04,72.58,48.01,1812.0,43.05,737.92,127.82,358.38,Beginner,48.99903299491916
27.57,Male,73.37,1.67,197.21,146.74,73.96,28.934088060594974,2.21,2.99,2.0,26.31,2.99,211.91,85.2,55.93,2055.0,9.13,961.98,24.0,364.96,Intermediate,52.14105958994147
54.19,Female,83.36,1.86,167.83,141.72,56.05,24.968938809341108,3.51,4.99,2.99,24.1,2.0,462.21,183.87,122.46,2557.0,43.01,688.82,171.2,338.23,Beginner,62.54589260853326
53.21,Male,68.35,1.98,193.67,139.1,69.15,17.6438280154759,2.09,2.99,2.0,17.43,3.0,238.86,95.2,63.89,1755.0,47.8,1139.05,109.57,369.74,Beginner,56.29044355142221
51.97,Male,105.17,1.62,189.07,141.27,61.07,35.0,3.21,3.01,1.0,40.07,3.0,267.11,107.39,72.52,3027.0,44.97,1107.87,184.13,347.56,Beginner,68.3605
44.78,Male,71.78,1.68,172.38,143.83,62.7,28.28043502165469,1.61,3.02,1.0,25.43,3.0,273.13,108.32,72.71,1990.0,35.46,1263.69,235.9,361.78,Beginner,51.48030374145626
33.43,Female,53.36,1.52,194.04,125.63,72.92,26.762006221686363,2.3,2.0,1.0,23.1,1.99,241.37,96.29,64.28,1515.0,5.09,1548.02,218.11,336.48,Advanced,39.07979348010816
56.93,Female,64.06,1.52,170.13,128.72,51.75,25.69842797554186,2.69,4.98,3.01,27.73,3.0,207.37,83.85,54.94,1856.0,20.29,171.7,62.33,333.06,Beginner,47.597587038867886
51.22,Female,75.48,1.55,177.26,132.25,49.91,32.100149362535284,2.11,2.01,1.01,31.42,3.01,278.89,111.44,74.57,2093.0,4.49,1681.24,294.55,344.07,Beginner,51.25080726115837
53.05,Male,51.63,1.7,174.79,152.29,72.06,15.949196614083608,3.48,3.01,2.0,17.87,2.0,367.15,147.57,97.78,1502.0,11.95,824.72,73.0,315.17,Advanced,43.39542978814864
41.95,Female,58.06,1.67,191.92,148.67,54.92,21.88119232340096,2.4,2.01,1.02,20.82,3.02,211.46,84.49,56.32,1668.0,5.85,1365.45,285.27,347.73,Advanced,45.35577973703341
18.9,Male,69.56,1.6,185.78,154.79,73.97,29.260880019385816,1.59,3.0,1.0,27.17,1.99,208.28,83.07,54.93,2068.0,49.92,59.78,151.63,332.24,Intermediate,49.20613185851523
40.15,Male,69.22,1.99,180.23,149.31,51.06,19.604195993803813,2.39,4.01,2.02,17.48,4.01,277.02,110.25,73.95,1896.0,17.51,1933.16,121.87,361.36,Beginner,55.649975533089005
50.04,Female,91.17,1.7,168.24,123.52,74.1,33.117104494166995,2.69,2.01,1.0,31.55,4.01,303.61,121.51,81.23,2406.0,40.37,1604.99,58.64,336.31,Beginner,60.97713583266796
19.41,Male,63.92,1.53,165.93,166.65,58.06,26.84779383599672,2.3,2.99,1.99,27.31,3.01,235.17,93.82,62.55,1841.0,36.98,2449.24,137.32,170.23,Intermediate,46.7588901800309
44.89,Female,73.15,1.74,181.12,152.28,49.88,23.793876409085765,2.3,3.97,2.01,24.16,3.01,253.88,100.21,67.26,1973.0,38.44,951.91,280.03,340.44,Beginner,55.74477940675376
30.99,Male,70.58,1.98,199.2,128.78,60.81,21.040720528972106,2.51,2.0,1.02,18.0,4.01,243.07,96.35,64.73,1961.0,24.47,2080.56,256.64,356.14,Intermediate,55.72945945065149
30.83,Male,42.11,1.61,162.95,163.01,69.81,19.843830176181022,1.9,2.99,2.0,16.25,3.0,192.26,77.27,51.28,1253.0,24.08,1382.08,149.35,346.13,Advanced,33.75376311281017
56.13,Male,69.57,1.68,194.74,137.83,57.85,26.27959054756403,2.1,1.99,1.0,24.65,3.01,309.74,125.07,83.07,1982.0,30.88,1146.19,92.92,334.23,Intermediate,51.287288856059696
56.6,Male,112.64,1.61,194.97,165.18,61.05,35.0,2.68,3.0,2.0,43.46,3.0,170.1,67.54,45.14,3122.0,33.65,765.82,176.29,281.62,Intermediate,73.21600000000001
52.97,Male,53.17,1.74,172.61,156.02,54.03,18.390206149486087,1.8,3.02,2.03,17.56,3.99,287.44,114.93,76.3,1368.0,35.19,1084.61,227.81,357.57,Advanced,43.39192739031825
39.3,Female,55.37,1.71,184.22,148.04,59.24,20.904258613233125,2.69,5.01,2.98,18.94,3.0,203.89,81.88,54.9,1584.0,7.41,1250.49,184.09,341.09,Intermediate,43.795312005852814
18.0,Female,83.93,1.96,182.98,150.02,67.3,24.007177909965417,3.48,4.01,2.98,21.85,3.01,198.43,78.45,52.51,2188.0,28.25,700.9,33.05,333.69,Intermediate,63.78077558016603
25.09,Female,81.46,1.61,170.27,159.03,63.3,31.53883148839766,3.47,4.0,2.98,31.43,4.01,193.2,78.06,51.2,2313.0,6.38,612.83,271.09,345.93,Advanced,55.76846786955127
54.16,Female,86.11,1.95,195.48,139.97,64.11,22.343909277811147,3.38,2.02,1.0,22.65,2.0,271.47,107.98,72.25,2088.0,18.59,2385.64,284.66,357.27,Advanced,66.86965972087683
21.64,Male,96.35,1.72,160.93,150.79,62.2,30.77242875591711,2.79,3.02,1.03,32.57,3.99,192.62,77.6,51.47,2405.0,6.12,1385.72,178.52,341.59,Intermediate,66.70076489367386
48.87,Female,45.07,1.74,163.98,156.13,73.21,18.936088253694795,2.1,2.98,2.0,14.89,4.02,223.51,88.97,59.33,1210.0,8.36,112.95,217.11,332.04,Intermediate,36.53550502405976
29.19,Female,86.37,1.65,183.29,127.95,71.16,31.63169570515956,3.51,4.0,2.99,31.72,2.99,195.11,77.21,52.31,2340.0,35.19,224.2,259.1,348.86,Beginner,59.0497044194537
34.12,Female,69.28,1.53,166.56,134.11,58.66,33.19430122614723,2.1,1.99,1.0,29.6,2.01,269.99,108.43,72.32,1827.0,40.23,1844.69,166.89,334.67,Advanced,46.2829881105252
55.92,Female,82.6,1.87,187.15,124.11,74.29,24.190517273631,3.5,4.99,3.01,23.62,2.99,245.81,99.35,66.25,2319.0,21.03,945.06,273.36,347.62,Beginner,62.6186327319808
32.91,Male,45.89,1.89,193.06,144.05,49.93,17.587882772046203,2.89,3.01,1.99,12.85,2.99,178.57,71.02,47.49,1347.0,14.93,2258.58,30.2,339.12,Intermediate,37.818920595908
38.9,Female,61.3,1.77,198.84,165.94,68.93,25.195773787002487,2.29,3.02,1.0,19.57,1.99,233.06,94.34,62.99,1745.0,1.81,1507.09,292.73,344.97,Advanced,45.854990668567474
45.36,Female,81.65,1.61,164.17,140.6,54.94,28.13497283174322,2.17,4.01,2.03,31.5,3.01,305.77,122.2,81.73,2308.0,31.57,2192.73,137.58,360.43,Intermediate,58.67779468288166
35.62,Female,60.15,1.72,160.79,128.12,51.18,19.316292529470736,2.71,5.0,3.0,20.33,3.0,179.36,71.15,47.4,1675.0,31.55,84.76,154.69,362.08,Intermediate,48.53125004352335
18.23,Female,64.71,1.55,183.74,161.38,59.02,30.698289989157374,2.19,3.0,2.0,26.93,2.0,239.16,96.07,63.71,1666.0,48.08,1956.72,166.18,359.97,Intermediate,44.84513654801626
27.79,Male,62.45,1.62,195.97,147.15,54.77,25.720621592367127,1.88,1.98,1.0,23.8,3.02,218.99,87.01,58.12,1584.0,17.51,212.31,257.55,342.29,Intermediate,46.387471815566734
37.26,Male,76.22,1.82,191.74,121.1,50.08,26.69501970226777,2.8,4.02,1.99,23.01,2.99,189.15,76.77,50.36,2253.0,2.38,2427.63,110.19,344.73,Intermediate,55.873055982931504
23.12,Male,108.29,1.92,196.75,133.89,50.2,30.43209300266683,3.51,1.98,1.0,29.38,2.99,192.63,77.05,51.54,2807.0,20.71,939.47,51.87,352.77,Advanced,75.3350864874121
56.28,Male,44.69,1.73,164.91,128.96,73.07,20.59710515691782,2.62,2.99,1.0,14.93,3.01,301.78,121.66,81.3,1454.0,31.7,2305.2,170.27,361.12,Intermediate,35.48515370537343
38.87,Male,64.41,1.69,189.96,148.18,57.67,21.746828342508746,1.89,4.0,2.0,22.55,2.99,309.13,124.21,82.52,1680.0,46.25,1049.98,89.03,250.57,Beginner,50.40286786459012
52.05,Female,59.8,1.68,181.98,124.31,63.83,19.50181125020621,2.72,3.99,2.98,21.19,2.01,342.74,137.61,91.58,1680.0,48.7,2294.29,54.55,367.89,Intermediate,48.137916872376685
41.11,Male,47.89,1.78,164.91,149.52,64.94,15.31276409702474,2.4,2.98,1.0,15.11,3.0,300.62,120.76,80.77,1472.0,47.24,418.57,107.79,357.51,Intermediate,40.55671727393486
20.2,Male,65.36,1.52,185.26,127.59,50.01,31.13335580181288,2.19,3.99,2.02,28.29,2.99,195.74,78.9,52.83,1589.0,18.71,2415.96,166.67,220.27,Advanced,45.0112386479351
27.82,Male,62.8,1.62,195.83,146.92,55.19,23.04495789916844,1.89,2.0,1.02,23.93,3.01,215.72,87.38,58.1,1735.0,17.92,207.77,254.88,342.9,Beginner,48.32776643932222
57.96,Male,90.0,1.71,198.94,149.57,54.79,33.526802787625485,2.08,2.01,1.05,30.78,3.02,313.26,125.57,83.8,2442.0,7.65,206.36,61.96,336.07,Intermediate,59.82587749113706
44.02,Female,83.37,1.79,166.49,154.28,69.9,27.208206926192148,3.51,5.02,3.01,26.02,4.01,375.72,149.28,100.54,2316.0,22.46,1716.98,187.6,346.56,Intermediate,60.68651788563361
55.82,Female,58.12,1.68,167.79,155.96,73.98,19.45986271630596,2.69,5.04,3.01,20.59,2.01,242.95,96.82,64.64,1774.0,1.32,397.36,162.43,294.42,Beginner,46.80992778928298
57.19,Female,55.75,1.99,170.02,126.32,70.04,12.036187991839238,2.99,3.0,2.0,14.08,2.02,190.34,76.04,50.88,1571.0,41.91,309.85,255.26,332.78,Advanced,49.03982519454962
19.21,Female,65.2,1.52,188.2,130.06,70.88,32.76245701322377,2.42,3.0,1.01,28.22,2.01,169.44,68.97,46.07,1699.0,-0.1,152.83,114.46,365.01,Advanced,43.83887802737811
39.69,Male,64.29,1.62,185.19,142.94,72.11,25.35373381567604,3.39,2.01,1.0,24.5,3.0,257.76,103.05,68.65,1847.0,9.74,1080.87,198.15,328.86,Beginner,47.99008452990188
50.2,Female,67.59,1.77,171.13,163.92,73.03,25.75068197470988,2.37,3.03,2.0,21.57,3.03,289.55,115.31,76.51,1628.0,13.83,1344.74,143.51,341.34,Beginner,50.1851140532936
21.01,Male,81.03,1.9,194.23,136.99,55.04,24.31192466161817,3.51,3.98,3.02,22.45,3.01,161.53,65.22,43.22,2229.0,38.18,924.13,218.21,355.88,Beginner,61.3300474466908
55.09,Male,49.88,1.76,193.58,161.4,72.96,18.7492982104312,2.02,1.99,1.0,16.1,3.02,196.94,78.31,51.96,1386.0,6.22,2185.27,185.27,364.97,Beginner,40.52785005263692
37.02,Female,53.27,1.71,184.32,156.01,49.83,17.836760383702593,1.7,3.96,2.0,18.22,3.0,245.0,98.36,65.42,1583.0,12.46,1804.99,224.71,349.36,Advanced,43.768357743601634
44.56,Female,53.42,1.88,194.4,153.02,70.86,14.944808597874534,2.91,3.99,2.0,15.11,2.97,333.48,133.35,89.03,1338.0,23.22,1901.17,118.4,330.42,Intermediate,45.436483247015424
30.03,Female,77.65,1.77,165.64,129.91,62.19,27.096544984359728,2.6,4.01,1.98,24.79,4.01,286.1,114.36,75.91,1900.0,34.63,1213.84,250.29,351.98,Advanced,56.60953281964468
40.33,Female,72.45,1.6,173.11,130.31,66.89,29.769666060093016,1.93,3.0,1.0,28.3,4.0,179.38,72.38,47.68,2030.0,43.26,750.1,126.22,356.92,Advanced,50.88187693946261
51.1,Male,65.34,1.6,169.05,124.87,54.93,27.925059243996305,2.51,3.98,2.02,25.52,2.99,209.35,83.91,55.76,1873.0,39.32,1116.12,49.31,340.54,Intermediate,47.09376628997281
50.55,Male,88.69,1.68,181.9,138.84,73.67,29.04887161852861,3.52,5.01,3.0,31.42,3.01,206.9,82.89,55.12,2350.0,34.49,1693.96,299.8,340.17,Advanced,62.92655576152698
18.24,Male,66.13,1.55,183.77,160.79,59.01,29.53965686563744,2.21,2.99,2.0,27.53,2.0,239.19,94.41,63.47,1788.0,48.23,1927.12,166.23,360.06,Advanced,46.59542491475396
52.06,Female,80.01,1.51,190.03,142.06,54.03,35.0,2.6,2.99,1.0,35.09,2.01,178.26,71.78,47.87,2066.0,16.31,132.46,286.69,341.36,Beginner,52.0065
53.73,Male,67.06,1.68,191.14,163.98,62.79,27.23934907263812,2.8,3.0,1.01,23.76,2.02,377.91,151.04,100.34,1749.0,39.97,2307.35,159.41,344.12,Advanced,48.79329251188888
50.27,Female,51.59,1.98,170.77,125.52,52.28,15.645030690757856,2.41,2.0,1.0,13.16,1.98,176.16,69.72,47.32,1466.0,9.61,2363.22,198.41,336.37,Intermediate,43.518728666638026
39.82,Female,63.57,1.62,185.39,143.19,71.97,26.79005492311393,3.38,2.01,1.01,24.22,3.01,257.54,103.07,68.88,1479.0,10.17,1098.19,202.3,329.87,Intermediate,46.53956208537648
48.7,Female,81.9,1.84,191.85,146.44,70.82,25.655402671750963,3.4,3.97,2.01,24.19,2.98,321.29,129.5,85.65,2324.0,44.02,1228.81,164.74,350.0,Intermediate,60.88822521183596
46.75,Male,39.39,1.76,173.05,131.91,62.97,16.99434708937813,2.19,2.98,1.0,12.72,3.98,253.49,98.82,67.15,1103.0,11.26,2265.76,70.12,333.68,Advanced,32.69592668149396
34.05,Female,67.98,1.68,169.06,128.04,56.83,28.271602772560524,3.39,2.01,1.0,24.09,2.01,427.94,170.61,113.88,2012.0,42.25,1701.1,19.64,364.71,Beginner,48.76096443521336
31.17,Male,57.63,1.56,161.28,124.12,50.06,25.8850096330207,2.69,5.01,3.01,23.68,3.01,311.63,123.94,82.79,1659.0,44.13,1594.48,199.78,358.42,Intermediate,42.71246894849018
57.37,Male,75.95,1.63,160.41,131.19,60.18,30.47287006220869,2.29,2.98,1.01,28.59,3.0,183.27,73.61,48.75,2241.0,28.01,1111.87,175.1,334.95,Beginner,52.8058551877525
23.77,Male,58.46,1.51,186.92,156.91,68.31,27.608269567921884,2.48,2.04,1.0,25.64,3.01,202.57,80.9,53.91,1704.0,43.51,2200.59,28.9,159.68,Beginner,42.32020561059287
52.23,Female,70.61,1.58,181.33,163.96,66.99,29.810706965242105,2.01,2.96,2.02,28.28,3.0,303.62,121.6,81.4,1782.0,26.18,106.65,280.96,352.55,Intermediate,49.56065981184255
35.14,Male,69.97,1.79,185.09,124.84,63.21,20.621247281723985,2.31,3.03,2.0,21.84,3.02,298.69,120.6,79.88,1808.0,50.1,1060.47,205.89,349.03,Beginner,55.541313276977725
49.87,Male,58.69,1.79,163.83,131.29,56.17,20.93241283005515,2.68,3.98,3.02,18.32,3.0,251.62,102.0,67.45,1651.0,15.22,290.47,247.02,366.38,Beginner,46.40476691004064
29.13,Male,60.27,1.62,180.85,161.37,68.78,25.909908390870747,1.88,2.0,1.0,22.97,1.99,246.27,99.0,65.99,1627.0,2.6,2452.74,248.11,365.93,Beginner,44.6540982128222
19.18,Male,63.84,1.52,165.67,167.05,58.05,29.313307269354144,2.32,3.0,2.01,27.63,2.99,235.19,93.33,62.35,1822.0,36.62,2463.87,137.99,170.02,Advanced,45.12638463924432
18.0,Male,64.06,1.82,186.93,148.89,52.11,20.01527877461876,2.4,3.03,1.98,19.34,4.01,209.08,82.48,55.75,1713.0,23.06,675.14,35.46,341.84,Advanced,51.23821241697922
43.87,Female,62.29,1.55,196.09,128.56,65.95,26.818700498012564,2.6,3.98,2.0,25.93,3.0,235.23,94.28,62.37,1752.0,10.73,2194.94,177.41,343.82,Beginner,45.58463145978798
26.96,Male,52.93,1.58,165.66,141.95,62.12,23.62773788747985,1.81,3.99,2.01,21.2,2.02,269.3,107.73,71.75,1676.0,31.51,468.71,167.92,350.61,Beginner,40.42383833615691
50.69,Female,56.62,1.5,182.09,141.66,66.08,24.10680797704649,2.4,2.99,1.0,25.16,2.99,256.75,102.64,68.51,1418.0,22.47,1551.9,268.04,339.27,Intermediate,42.97072532339627
51.95,Male,70.63,1.69,164.88,135.17,64.98,25.27588831896365,2.19,2.99,1.0,24.73,3.01,208.16,83.59,55.31,1831.0,40.11,992.74,158.85,338.21,Advanced,52.777640080315976
56.74,Female,55.92,1.92,181.12,135.6,62.17,22.02844095997392,3.19,3.03,1.0,15.17,1.99,207.78,82.17,55.05,1565.0,6.74,811.98,36.96,331.89,Intermediate,43.60169581518259
51.65,Female,79.41,1.59,165.81,162.89,58.94,33.01951830008489,1.49,3.0,2.0,31.41,3.01,252.89,101.12,67.23,2152.0,13.76,1892.35,36.29,357.03,Intermediate,53.18920051790258
45.18,Male,88.81,1.78,197.93,167.17,67.02,28.55278790148861,3.49,4.01,2.97,28.03,2.99,173.12,69.6,46.64,2427.0,5.21,1723.29,107.33,356.21,Beginner,63.45226906468797
57.13,Female,76.38,1.86,172.91,140.73,54.77,24.16850554891063,2.8,3.98,1.99,22.08,2.0,205.42,82.27,54.95,2200.0,4.53,369.02,279.42,354.6,Beginner,57.92009546174205
41.83,Male,57.77,1.67,160.98,132.89,62.91,24.736036865359097,2.68,5.0,3.01,20.71,3.01,299.64,119.71,80.07,1629.0,19.13,1616.17,94.82,326.22,Beginner,43.47999150288205
39.99,Female,51.18,1.82,160.58,160.23,71.03,24.13793301292244,3.0,2.99,1.0,15.45,4.01,223.69,89.59,59.56,1435.0,3.19,132.55,97.35,347.71,Beginner,38.8262058839863
54.5,Female,75.93,1.61,179.71,155.36,51.89,26.77309404212942,2.49,3.98,2.02,29.29,2.99,237.46,96.18,64.03,2107.0,30.3,2138.31,212.23,367.73,Advanced,55.601189693811136
58.89,Male,70.51,1.68,191.78,120.96,65.93,28.031006715913072,1.91,3.02,1.97,24.98,2.0,264.79,107.34,70.86,1781.0,32.55,1474.34,106.63,357.54,Intermediate,50.745337164609694
31.63,Male,79.07,1.62,194.55,125.63,69.02,29.62542171123182,3.1,3.0,1.0,30.13,2.99,296.85,118.37,78.56,2224.0,4.5,2238.54,113.18,342.17,Advanced,55.645179052929
28.59,Male,121.59,1.78,197.16,168.38,65.06,35.0,3.4,2.02,1.0,38.38,1.98,214.24,85.75,57.61,2973.0,21.38,1036.05,35.66,145.13,Intermediate,79.0335
46.99,Female,68.7,1.76,161.17,136.65,66.19,24.18409765945848,2.4,3.0,1.99,22.18,3.0,325.4,129.93,86.84,1934.0,44.17,1218.51,187.3,332.24,Beginner,52.08552490795203
54.24,Male,47.74,1.6,170.96,154.81,55.08,21.67117571987104,2.3,4.0,2.0,18.65,3.99,240.41,96.96,64.37,1440.0,23.68,960.21,275.83,337.98,Beginner,37.39418071133357
58.04,Male,56.31,1.7,169.68,122.33,57.08,25.84227334109776,2.7,2.0,1.0,19.48,2.98,205.2,82.87,55.03,1519.0,8.0,1475.55,270.73,358.28,Advanced,41.75821588162785
35.8,Female,90.7,1.65,169.0,157.97,70.91,33.476833160841025,3.42,4.01,1.97,33.31,3.01,239.3,95.8,63.72,2520.0,40.77,235.6,144.57,352.81,Beginner,60.33651232311719
46.02,Female,108.76,1.64,184.95,168.73,63.01,35.0,3.39,3.03,1.0,40.44,4.0,258.56,104.8,69.01,2845.0,30.18,162.43,1.19,362.19,Intermediate,70.694
50.21,Male,69.07,1.68,181.94,135.13,50.89,28.18398165082722,2.02,2.0,1.0,24.47,2.0,203.61,81.55,53.59,1755.0,20.51,470.51,301.5,368.0,Intermediate,49.603323873773626
57.05,Male,81.06,1.86,162.03,145.21,69.84,21.85301481692925,3.52,4.99,2.98,23.43,3.0,227.61,91.13,60.86,2469.0,48.43,2189.63,117.72,347.45,Beginner,63.345946189397154
26.86,Male,104.07,1.69,161.73,134.63,62.08,35.0,3.5,3.03,2.01,36.44,3.99,304.09,121.24,81.14,2960.0,46.53,881.3,256.55,351.1,Intermediate,67.6455
52.09,Male,73.79,1.63,173.68,149.78,50.06,29.08380691049005,3.69,2.99,2.0,27.77,3.01,306.7,122.9,81.79,2083.0,11.04,560.27,256.18,330.04,Advanced,52.32905888074939
47.77,Female,74.07,1.61,172.28,120.51,62.82,27.94801549166096,3.58,3.99,2.02,28.58,1.98,211.65,84.65,56.59,1973.0,18.16,1898.75,122.27,348.49,Beginner,53.36890492532673
40.36,Male,62.92,2.0,175.74,160.9,71.22,17.077480328193065,2.91,3.99,1.97,15.73,2.97,244.46,97.84,65.24,1878.0,17.27,717.44,238.25,335.68,Beginner,52.17484937750093
49.74,Female,69.16,1.72,197.65,134.85,65.89,25.275142434352684,2.01,4.0,1.98,23.38,1.99,248.93,98.89,66.08,2112.0,45.46,280.59,152.08,365.36,Advanced,51.67971149240168
47.28,Male,79.71,1.77,171.05,148.74,67.95,27.698503070889128,3.5,2.98,1.0,25.44,4.0,255.43,102.35,67.81,2176.0,20.39,925.48,4.81,349.57,Intermediate,57.63152320219427
55.36,Female,129.96,1.73,186.27,155.41,60.1,35.0,3.11,2.98,1.0,43.42,4.01,250.53,100.06,67.13,3490.0,20.72,577.05,279.77,360.51,Advanced,84.474
54.17,Female,55.05,1.71,163.77,152.06,67.19,22.80262636640689,2.8,1.98,1.0,18.83,2.0,287.25,114.08,76.62,1457.0,42.22,2096.52,285.3,351.01,Advanced,42.497154185293006
56.5,Female,63.97,1.56,176.82,143.72,72.95,28.54701945791829,2.7,4.97,3.0,26.29,2.0,371.18,148.97,99.18,1921.0,20.5,572.35,248.39,362.9,Advanced,45.70847165276967
33.64,Female,112.09,1.85,162.1,134.38,66.06,30.655471328235585,3.6,4.02,2.02,32.75,2.03,283.73,112.96,75.26,3226.0,48.89,1466.51,210.49,350.28,Advanced,77.72828218818074
23.91,Male,54.43,1.74,160.21,166.76,52.6,18.384868269091545,3.59,3.04,1.01,17.98,1.98,330.77,131.75,88.07,1634.0,3.99,643.62,152.98,238.52,Beginner,44.42311620113347
51.92,Female,57.62,1.56,165.95,152.19,68.24,25.493319000869672,2.71,4.01,3.03,23.68,3.01,296.54,118.76,79.57,1641.0,16.21,1592.7,20.99,352.15,Beginner,42.93074959169889
58.86,Male,88.37,1.76,186.76,168.39,73.8,28.463498353892085,2.98,2.98,2.0,28.53,4.0,291.63,116.59,78.24,2343.0,20.26,1551.68,292.75,337.76,Beginner,63.21680650466557
41.97,Male,54.32,1.72,183.25,141.9,73.85,17.37719891022499,1.62,3.02,1.0,18.36,2.98,311.43,123.59,82.33,1603.0,22.24,2425.98,31.25,334.4,Advanced,44.88070555196579
37.08,Male,75.89,1.77,179.59,127.57,57.0,21.840800280543043,2.1,4.0,2.02,24.22,3.0,233.27,93.12,61.63,2201.0,27.98,404.6,272.8,356.85,Advanced,59.31501666709588
