,Age,Gender,Weight_kg,Height_m,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Burns_Calories_per_30_min,Difficulty_Level,Workout,lean_mass_kg
18260,39.91,Male,52.01,1.81,18.440254635304804,2.98,3.0,1.02,15.88,347.31,Beginner,Triceps pushdowns,42.41922356417797
18261,51.95,Male,60.41,1.68,23.224501918154115,2.7,4.01,3.0,21.4,367.99,Intermediate,Close-grip bench press,46.380078391243096
18262,24.28,Male,73.13,1.76,27.04663439530221,1.5,3.02,1.01,23.61,371.26,Intermediate,Incline cable crossovers,53.35079626671549
18263,18.86,Male,58.52,1.77,24.08822643658152,2.67,2.01,1.0,18.68,344.7,Intermediate,Face pulls,44.42356988931249
18264,18.0,Female,64.24,1.82,22.67852901617006,2.39,3.02,1.99,19.39,340.48,Intermediate,Concentration curls,49.67131296001235
18265,59.03,Female,122.31,1.89,32.69384671829692,3.11,2.99,1.01,34.24,340.63,Intermediate,Incline cable crossovers,82.32215607885105
18266,42.23,Male,62.92,1.98,20.53778603217735,3.41,3.99,2.02,16.05,330.51,Beginner,Decline dumbbell flyes,49.99762502855401
18267,37.16,Female,49.02,1.68,20.62785929322859,3.01,2.0,1.0,17.37,351.5,Beginner,Wrist extension,38.90822337445935
18268,18.5,Female,48.56,1.69,21.602315325956667,2.41,3.0,1.0,17.0,359.57,Intermediate,Donkey kicks,38.06991567771544
18269,52.2,Male,62.13,1.69,23.79417710653104,2.69,3.97,3.0,21.75,334.52,Advanced,Hyperextensions,47.346677763712265
18270,47.08,Male,127.64,1.76,35.0,3.0,2.01,1.0,41.21,360.36,Advanced,Triceps pushdowns,82.96600000000001
18271,52.53,Male,53.68,1.74,23.79931060085466,1.8,3.01,2.02,17.73,356.47,Intermediate,Leg press,40.90453006946122
18272,41.73,Male,46.52,1.77,20.0362725864775,2.59,2.0,1.0,14.85,327.19,Advanced,Incline dumbbell press,37.19912599277067
18273,33.08,Male,74.63,1.76,26.223350828182696,1.5,4.0,2.01,24.09,371.54,Beginner,Standing calf raises,55.05951327692725
18274,37.1,Female,66.64,1.75,25.2453611275137,2.09,3.98,2.0,21.76,360.92,Beginner,Decline dumbbell flyes,49.81649134462487
18275,19.76,Male,76.0,1.62,24.320010536439103,2.61,4.0,1.99,28.96,331.09,Beginner,Bird dog,57.51679199230628
18276,58.28,Female,109.03,1.91,30.20397615911982,2.18,3.0,1.98,29.89,357.71,Intermediate,Wrist extension,76.09860479371166
18277,53.91,Female,82.77,1.86,26.4822366155806,3.49,4.97,3.04,23.92,337.89,Beginner,Leg raises,60.85065275328393
18278,20.95,Male,60.01,1.7,24.831353579677184,2.72,5.01,3.0,20.76,367.61,Intermediate,Barbell rows,45.10870471683572
18279,22.76,Male,65.13,1.7,26.025692698097448,1.7,1.99,1.0,22.54,348.01,Advanced,Decline cable crossovers,48.17946634572913
18280,23.05,Female,81.41,1.85,23.79153604151498,3.51,4.02,3.0,23.79,353.1,Advanced,Face pulls,62.04131050860265
18281,29.21,Male,56.19,1.77,23.261654452266136,2.59,3.0,1.0,17.94,366.77,Beginner,Bent-over lateral raises,43.11927636327166
18282,19.08,Female,64.41,1.53,29.0440783551801,2.29,3.0,2.0,27.52,170.92,Intermediate,Decline cable crossovers,45.70270913142849
18283,31.97,Male,68.04,1.66,26.424880475332145,2.29,4.0,1.98,24.69,275.51,Beginner,Decline dumbbell press,50.06051132458401
18284,28.47,Female,85.93,1.65,31.24787282318883,3.52,3.99,2.98,31.56,348.04,Advanced,Decline dumbbell flyes,59.07870288303385
18285,18.16,Female,72.88,1.55,32.85501551479789,2.0,3.01,1.0,30.34,367.54,Advanced,Bird dog,48.935264692815295
18286,42.25,Male,58.06,1.67,21.817316037746124,2.71,4.99,3.01,20.82,326.75,Advanced,Preacher curls,45.3928663084846
18287,54.15,Female,69.79,1.52,31.96370801796932,2.1,1.99,1.01,30.21,346.36,Beginner,Incline dumbbell press,47.482528174259215
18288,53.48,Female,73.95,1.76,25.94384683962616,2.8,3.02,1.98,23.87,371.13,Beginner,Dumbbell flyes,54.764525262096456
18289,55.77,Male,58.37,1.86,17.45779540577601,3.3,3.0,1.97,16.87,329.64,Beginner,Bent-over lateral raises,48.17988482164854
18290,58.97,Male,75.85,1.77,26.03095581482956,1.84,2.98,1.01,24.21,358.04,Intermediate,Dumbbell curls,56.10552001445178
18291,50.02,Female,51.91,1.71,21.428030904620808,2.9,2.0,1.0,17.75,342.0,Intermediate,Wrist extension,40.78670915741134
18292,19.62,Female,76.02,1.78,27.5702517916061,2.0,4.0,2.01,23.99,353.34,Beginner,Decline dumbbell press,55.06109458802104
18293,49.42,Female,86.62,1.63,33.7760530246566,3.49,4.01,2.97,32.6,355.91,Beginner,Plate pinch,57.36318287004245
18294,47.18,Male,58.78,1.79,22.999202673166288,2.4,4.03,2.0,18.35,350.78,Intermediate,Plank,45.26106866871286
18295,45.13,Female,113.4,1.71,35.0,2.31,2.0,1.03,38.78,372.29,Intermediate,Close-grip bench press,73.71000000000001
18296,47.93,Female,72.98,1.59,29.17242398633177,2.11,3.01,2.01,28.87,359.13,Beginner,Hammer curl,51.68996497477507
18297,40.53,Male,63.52,1.59,27.936766781583263,2.7,4.98,3.01,25.13,332.53,Advanced,Bicycle crunches,45.77456574033832
18298,49.58,Male,58.39,1.79,19.502407761882605,2.69,3.98,3.0,18.22,366.17,Intermediate,Barbell hip thrusts,47.00254410783675
18299,43.04,Male,57.96,1.61,24.57973717039576,2.6,2.99,2.0,22.36,360.53,Advanced,Hammer curls,43.713584336038615
18300,27.82,Male,114.6,1.87,30.21128326643832,3.2,2.95,1.98,32.77,371.43,Advanced,Hyperextensions,79.97786937666169
18301,33.84,Female,87.85,1.64,27.468729337549743,3.5,3.99,2.99,32.66,336.51,Beginner,Plate pinch,63.71872127696256
18302,45.63,Female,59.53,1.68,23.431934738515505,2.51,4.0,2.0,21.09,352.24,Intermediate,Decline dumbbell flyes,45.58096925016172
18303,41.1,Female,82.44,1.79,23.91648193268749,3.5,4.02,2.99,25.73,347.99,Beginner,Hammer curls,62.72325229469243
18304,24.85,Male,63.36,1.65,24.84896727154401,2.22,3.01,1.0,23.27,364.18,Intermediate,Triceps dips,47.61569433674971
18305,33.03,Female,78.39,1.68,30.10952456540896,1.8,3.01,2.0,27.77,238.92,Intermediate,Plate pinch,54.78714369317591
18306,58.08,Female,52.07,1.79,20.692427666741672,3.0,3.02,1.0,16.25,335.16,Intermediate,Dumbbell rows,41.29545291392761
18307,49.11,Male,79.12,1.72,30.88623319402515,3.29,3.01,1.02,26.74,368.31,Beginner,Crunches,54.682812296887306
18308,24.17,Male,50.67,1.68,23.17385513245919,2.81,3.02,1.03,17.95,346.03,Advanced,Lateral raises,38.92780760438293
18309,37.78,Male,83.79,1.74,29.80141787372761,3.51,4.97,2.98,27.68,345.4,Beginner,Cable crossovers,58.81939196360364
18310,22.95,Female,56.82,1.55,24.615147208132267,1.89,4.0,2.0,23.65,356.38,Intermediate,Barbell hip thrusts,42.83367335633925
18311,37.5,Male,53.47,1.71,21.707912653768744,1.7,3.99,1.99,18.29,348.3,Intermediate,Hyperextensions,41.86277910402985
18312,44.72,Male,51.15,1.87,18.0872005746606,3.4,3.98,1.99,14.63,354.75,Beginner,Dumbbell curls,41.8983969060611
18313,28.95,Female,126.03,2.0,29.631709032540925,3.13,4.01,2.01,31.51,347.07,Intermediate,Cable crossovers,88.68515710628867
18314,38.8,Female,80.5,1.75,27.04620089028395,2.79,3.96,2.01,26.29,334.73,Intermediate,Leg raises,58.727808283321416
18315,42.09,Female,70.46,1.87,19.41171182518135,3.39,3.0,1.97,20.15,358.66,Advanced,Decline dumbbell flyes,56.782507847977215
18316,35.81,Male,84.13,1.94,26.50222504291074,3.5,5.0,3.02,22.35,365.92,Beginner,Triceps pushdowns,61.83367807139919
18317,40.89,Female,62.88,1.59,26.79188329053484,2.7,4.99,2.97,24.87,333.6,Beginner,Crunches,46.0332637869117
18318,44.92,Male,53.12,1.88,19.49522895818897,2.9,3.98,2.0,15.03,329.75,Beginner,Fat grip dumbbell curl,42.764134377410016
18319,23.02,Female,59.67,1.59,28.83874811958825,2.69,3.98,2.96,23.6,354.77,Intermediate,Bird dog,42.4619189970417
18320,49.13,Female,45.4,1.74,19.25153600317995,2.07,3.01,1.96,15.0,331.89,Intermediate,Leg extensions,36.6598026545563
18321,55.9,Male,39.69,1.8,15.768899533898232,2.1,4.03,2.01,12.25,347.98,Beginner,Bent-over rows,33.43132377499579
18322,42.63,Male,126.94,1.69,35.0,2.91,2.95,2.02,44.45,376.39,Beginner,Standing calf raises,82.511
18323,37.91,Male,47.21,1.74,16.59615873255672,2.6,4.0,1.99,15.59,334.73,Advanced,Wrist extension,39.374953462359976
18324,55.19,Female,80.19,1.66,27.033169427795585,1.89,2.03,1.0,29.1,337.08,Intermediate,Bird dog,58.51210143585072
18325,48.03,Female,51.63,1.66,22.47960669780698,1.8,2.99,1.0,18.74,335.82,Intermediate,Seated cable rows,40.02377906192226
18326,58.69,Female,65.93,1.52,32.9666663410279,2.1,3.0,2.01,28.54,330.57,Advanced,Pull-ups,44.19507688136032
18327,33.29,Male,81.58,1.99,21.159769697011846,3.51,4.0,3.02,20.6,338.46,Intermediate,Russian twists,64.31785988117774
18328,30.83,Male,62.97,1.62,24.338033197225897,2.71,3.98,2.99,23.99,342.7,Advanced,Leg press,47.64434049570686
18329,46.68,Male,127.92,1.65,35.0,3.53,1.99,1.0,46.99,378.98,Intermediate,Bent-over rows,83.14800000000001
18330,26.34,Male,73.06,1.67,28.10382497225477,1.9,2.0,1.02,26.2,350.58,Intermediate,Russian twists,52.52734547527067
18331,50.24,Male,57.12,1.91,19.769576848375564,2.68,4.0,1.99,15.66,360.93,Beginner,Bicycle crunches,45.827617704207874
18332,58.83,Female,89.75,1.72,30.035488611644,3.19,2.97,1.0,30.34,356.66,Intermediate,Romanian deadlifts,62.79314897104951
18333,21.34,Female,107.51,1.74,33.082502467458355,2.19,2.01,1.01,35.51,372.44,Intermediate,Bent-over lateral raises,71.94300159723552
18334,54.07,Female,70.59,1.57,28.688944082511338,2.08,3.01,1.03,28.64,351.54,Beginner,Standing calf raises,50.33847437215525
18335,44.91,Female,73.58,1.75,25.34173085597121,1.99,4.0,2.02,24.03,352.52,Intermediate,Barbell hip thrusts,54.93355443617638
18336,49.59,Male,90.49,1.71,30.888284701657835,3.41,4.02,2.02,30.95,370.42,Beginner,Leg curls,62.539191173469824
18337,22.55,Female,82.8,1.8,25.437583351241788,3.09,3.01,1.01,25.56,356.33,Beginner,Seated cable rows,61.7376809851718
18338,20.13,Male,54.31,1.6,24.72062621676489,3.2,4.04,1.99,21.21,363.87,Advanced,Preacher curls,40.88422790167499
18339,53.98,Female,47.43,1.6,18.975232568536523,2.29,4.01,2.01,18.53,336.37,Beginner,Dumbbell front raises,38.430047192743125
18340,50.18,Male,61.21,1.75,22.483253543440554,2.24,3.99,1.98,19.99,364.96,Beginner,Concentration curls,47.44800050606004
18341,42.08,Male,70.5,1.87,21.865229547121924,3.4,2.99,1.98,20.16,360.63,Advanced,Barbell curls,55.08501316927904
18342,41.48,Male,72.34,1.83,22.61367085416852,2.79,3.0,2.01,21.6,341.87,Beginner,Wrist extension,55.981270504094496
18343,50.48,Male,66.04,1.58,26.64668841822344,2.3,3.02,1.0,26.45,358.08,Advanced,Seated calf raises,48.44252696860524
18344,41.71,Male,63.35,1.98,20.613830827153947,3.4,4.03,2.01,16.16,329.02,Advanced,Face pulls,50.291138170997975
18345,39.02,Male,62.19,1.64,25.14997807113868,3.17,2.99,1.02,23.12,337.32,Advanced,Bicycle crunches,46.549228637558855
18346,33.33,Female,68.31,1.75,23.49408515766313,1.69,2.01,1.04,22.31,369.52,Intermediate,Barbell rows,52.26119042880032
18347,18.0,Male,64.36,1.82,24.81847676725273,2.4,2.99,2.01,19.43,339.98,Advanced,Hammer curls,48.38682835259614
18348,38.3,Female,85.9,1.8,26.720637705514086,3.49,4.01,2.97,26.51,356.6,Advanced,Hanging leg raises,62.9469722109634
18349,28.95,Male,86.14,1.65,32.82578692800422,3.52,3.96,3.01,31.64,347.46,Intermediate,Preacher curls,57.86386714021717
18350,20.02,Female,51.49,1.59,23.88559450416536,1.6,1.99,1.0,20.37,346.52,Intermediate,Bird dog,39.19130738980525
18351,27.86,Male,79.15,1.59,29.950053118931176,1.48,2.98,2.0,31.31,359.57,Advanced,Leg raises,55.44453295636598
18352,55.51,Female,55.59,1.53,22.86841758103987,2.71,4.98,2.99,23.75,328.91,Intermediate,Incline dumbbell flyes,42.87744666669994
18353,51.92,Male,86.04,1.74,28.499438368417028,3.52,3.99,3.01,28.42,338.14,Advanced,Incline dumbbell flyes,61.519083227814
18354,27.73,Male,66.4,1.9,25.12297587327081,3.0,3.03,1.0,18.39,365.81,Intermediate,Close-grip bench press,49.71834402014818
18355,49.95,Female,70.66,1.55,28.561307858617926,2.69,1.94,1.0,29.41,340.47,Advanced,Dumbbell flyes,50.47857986710057
18356,43.91,Female,125.14,1.85,35.0,3.5,4.0,1.99,36.56,349.26,Intermediate,Decline dumbbell press,81.34100000000001
18357,52.02,Male,62.88,1.62,25.29955464993154,2.3,4.01,2.01,23.96,360.47,Intermediate,Bird dog,46.97164003612305
18358,58.77,Male,86.93,1.76,30.53916252576004,3.1,3.0,2.0,28.06,360.02,Advanced,Fat grip dumbbell curl,60.38230601635681
18359,59.02,Male,95.97,1.71,35.0,2.9,3.02,1.0,32.82,365.98,Advanced,Overhead triceps extensions,62.3805
18360,53.01,Male,56.48,1.79,18.966756429837865,2.7,5.02,3.0,17.63,356.11,Advanced,Standing calf raises,45.76757596842757
18361,34.13,Male,102.61,1.71,33.56046473823263,3.18,1.99,1.0,35.09,353.13,Intermediate,Hammer curls,68.17360713209949
18362,20.59,Female,50.57,1.58,25.0231627184997,1.6,2.02,1.02,20.26,347.54,Intermediate,Military press,37.9157866132547
18363,58.67,Male,41.68,1.65,17.342353395573994,2.19,1.99,1.0,15.31,338.71,Advanced,Crunches,34.45170710472476
18364,47.9,Male,115.37,1.86,33.85975303151103,3.6,3.0,1.0,33.35,349.97,Advanced,Leg press,76.30600292754573
18365,51.66,Male,85.49,1.82,27.998032915800607,3.51,4.0,2.98,25.81,356.9,Beginner,Military press,61.55448166028206
18366,36.79,Female,69.94,1.5,32.6950752816889,2.38,2.0,1.02,31.08,333.69,Intermediate,Close-grip bench press,47.07306434798678
18367,43.76,Male,80.8,1.78,30.241318344902435,3.49,5.02,3.02,25.5,352.39,Beginner,Decline cable crossovers,56.365014777318834
18368,27.67,Female,55.94,1.5,27.259936241622214,2.7,4.98,2.99,24.86,327.88,Intermediate,Decline dumbbell press,40.69079166643653
18369,41.01,Male,72.01,1.96,21.242930663709,2.5,1.97,1.0,18.74,338.94,Advanced,Fat grip dumbbell curl,56.71296562906316
18370,41.64,Male,120.66,1.67,35.0,3.0,2.01,1.0,43.26,184.03,Beginner,Plate pinch,78.429
18371,54.28,Male,86.48,1.95,22.31949998736526,3.41,1.98,1.02,22.74,357.89,Advanced,Pull-ups,67.17809641092653
18372,36.66,Male,73.03,1.76,23.441592247381763,1.88,3.02,2.01,23.58,332.5,Intermediate,Cable crossovers,55.910605181737104
18373,53.89,Female,86.23,1.76,28.47163283946765,3.37,3.0,2.01,27.84,338.59,Intermediate,Dumbbell front raises,61.678911002527045
18374,21.28,Male,74.36,1.93,22.61313164553849,2.5,3.01,2.01,19.96,353.59,Advanced,Cable crossovers,57.544875308377584
18375,27.24,Female,88.84,1.64,32.36195471002935,3.51,3.97,2.98,33.03,366.08,Advanced,Hanging leg raises,60.089639435609925
18376,28.88,Female,87.18,1.62,32.905206578720936,3.5,4.03,3.01,33.22,335.04,Beginner,Decline dumbbell press,58.49324090467109
18377,27.58,Female,63.36,1.62,27.44788602289181,1.92,1.99,1.0,24.14,342.78,Intermediate,Dumbbell flyes,45.96901941589575
18378,45.01,Male,90.63,1.81,31.90327335029752,3.49,4.99,3.0,27.66,355.6,Intermediate,Close-grip bench press,61.71606336262535
18379,25.07,Male,57.93,1.56,24.87153752202447,1.59,2.98,1.98,23.8,351.0,Beginner,Dumbbell front raises,43.52191831349123
18380,19.64,Male,111.53,1.94,30.4903688767967,3.26,4.0,1.98,29.63,338.94,Intermediate,Barbell squats,77.52409159170864
18381,45.8,Male,60.49,1.65,25.681708278848152,2.69,4.0,3.01,22.22,366.74,Beginner,Barbell squats,44.95513466212476
18382,18.88,Male,69.07,1.6,28.68713538233611,1.6,3.01,1.02,26.98,331.75,Intermediate,Dumbbell rows,49.25579559142044
18383,49.18,Female,77.63,1.6,30.30004260449836,3.39,2.98,1.99,30.32,351.12,Beginner,Towel pull-up,54.10807692612792
18384,35.73,Female,47.63,1.74,20.87366969101458,1.59,3.96,2.0,15.73,347.87,Beginner,Plate pinch,37.68787112616975
18385,55.98,Female,58.51,1.86,21.70369145648537,3.3,3.03,2.03,16.91,330.07,Advanced,Cable crossovers,45.81117012881041
18386,41.39,Male,121.67,1.67,35.0,3.0,1.99,1.02,43.63,185.04,Advanced,Triceps dips,79.08550000000001
18387,57.2,Male,86.1,1.68,31.261500484754944,3.48,5.03,3.02,30.51,347.61,Intermediate,Face pulls,59.18384808262599
18388,49.73,Female,56.56,1.59,23.72746820460324,2.59,2.97,1.01,22.37,351.17,Advanced,Incline dumbbell flyes,43.13974398347641
18389,25.93,Female,62.32,1.61,21.57248481465227,2.69,3.99,3.02,24.04,354.58,Advanced,Hanging leg raises,48.87602746350871
18390,24.77,Male,104.79,1.88,31.273321478423373,2.32,3.01,1.99,29.65,358.27,Advanced,Seated calf raises,72.01868642276015
18391,38.94,Female,54.94,1.71,22.31223498780637,2.7,5.03,2.99,18.79,342.12,Advanced,Skull crushers,42.68165809769918
18392,35.05,Male,63.89,1.59,22.764076577131423,2.68,5.01,2.98,25.27,333.77,Intermediate,Towel pull-up,49.346031474870735
18393,47.88,Male,62.43,1.58,26.72054298701516,2.7,4.02,2.99,25.01,348.03,Beginner,Bent-over lateral raises,45.74836501320643
18394,52.15,Female,63.85,1.62,27.847250826702155,2.28,4.01,1.97,24.33,360.71,Advanced,Donkey kicks,46.06953034715068
18395,55.03,Male,91.61,1.78,29.01130511248755,3.41,2.99,1.0,28.91,371.57,Advanced,Close-grip bench press,65.03274338645015
18396,50.15,Male,51.52,1.98,19.01137265524112,2.4,2.0,1.0,13.14,336.27,Intermediate,Dumbbell rows,41.72534080801978
18397,47.11,Female,39.41,1.76,15.376777409469192,2.18,3.01,1.03,12.72,334.28,Intermediate,Triceps dips,33.35001202292819
18398,24.87,Female,63.51,1.65,26.80787056755037,2.2,3.0,1.0,23.33,363.71,Beginner,Bent-over lateral raises,46.484321402548765
18399,19.95,Male,51.52,1.58,25.71352733940537,1.61,1.98,1.01,20.64,345.95,Intermediate,Bicep Curls,38.27239071473836
18400,48.87,Male,68.47,1.62,27.073865510801976,1.92,4.01,2.01,26.09,339.65,Advanced,Face pulls,49.93252428475389
18401,44.18,Female,48.13,1.76,21.022337911960456,2.6,2.03,1.01,15.54,364.99,Advanced,Hammer curls,38.01194876297343
18402,35.96,Male,112.73,1.63,35.0,3.39,4.02,2.03,42.43,349.29,Beginner,Cable crossovers,73.2745
18403,36.25,Female,95.58,1.86,29.90710474777074,3.2,3.0,1.0,27.63,344.96,Advanced,Russian twists,66.99478928208073
18404,32.81,Female,68.1,1.75,21.76116895859476,1.7,2.02,1.0,22.24,368.94,Intermediate,Hammer curl,53.28064393919696
18405,26.65,Male,63.47,1.52,26.489798491241487,2.09,4.02,2.0,27.47,338.15,Beginner,Russian twists,46.656924897609024
18406,22.57,Female,43.84,1.72,20.5181641213553,1.8,4.01,2.02,14.82,329.55,Advanced,Incline dumbbell flyes,34.84483684919784
18407,42.06,Male,50.05,1.75,18.85590979438453,1.88,2.98,1.99,16.34,353.52,Advanced,Wrist extension,40.61261714791054
18408,48.45,Male,70.29,1.89,22.39117090610475,2.62,3.0,1.0,19.68,353.4,Advanced,Plate pinch,54.551245970098975
18409,54.89,Male,70.36,1.62,26.4213270700224,1.81,2.99,1.04,26.81,344.95,Beginner,Dumbbell front raises,51.76995427353224
18410,25.45,Female,113.13,1.96,33.337381720733624,2.49,2.01,1.01,29.45,356.56,Intermediate,Preacher curls,75.41542005933405
18411,31.96,Male,108.16,1.8,35.0,3.51,3.02,1.01,33.38,189.49,Beginner,Bent-over rows,70.304
18412,33.75,Female,110.78,1.86,30.181214926868943,3.61,1.98,1.0,32.02,358.9,Advanced,Towel pull-up,77.3452501040146
18413,24.98,Male,74.7,1.71,24.83951868418964,1.6,3.01,2.02,25.55,345.17,Intermediate,Hyperextensions,56.144879542910346
18414,25.83,Male,58.75,1.51,23.804705497342844,2.71,5.0,2.96,25.77,356.3,Beginner,Bird dog,44.76473552031108
18415,55.11,Male,52.04,1.68,17.673988468992917,3.01,3.0,1.0,18.44,363.22,Beginner,Donkey kicks,42.84245640073608
18416,33.1,Male,56.14,1.54,27.35646982398304,1.5,3.01,1.0,23.67,328.11,Intermediate,Towel pull-up,40.78207784081592
18417,57.01,Female,46.64,1.76,18.63706146846725,1.69,3.0,2.01,15.06,358.96,Advanced,Seated cable rows,37.94767453110688
18418,35.9,Male,110.03,1.77,34.98668443817681,3.41,2.0,1.01,35.12,369.35,Advanced,Seated cable rows,71.53415111267405
18419,29.81,Female,51.16,1.74,18.133509643387328,1.98,3.02,1.98,16.9,333.01,Beginner,Bent-over lateral raises,41.88289646644304
18420,55.0,Female,63.36,1.7,25.21129451403244,2.48,3.01,1.01,21.92,333.71,Advanced,Decline dumbbell flyes,47.38612379590905
18421,52.22,Male,105.04,1.62,35.0,3.17,2.98,1.02,40.02,349.23,Beginner,Wrist curl,68.27600000000001
18422,59.6,Female,65.4,1.52,29.847578691597867,2.15,2.98,1.99,28.31,331.94,Intermediate,Hammer curl,45.879683535695
18423,45.81,Male,63.12,1.61,23.344445845663543,2.21,3.99,1.98,24.35,363.85,Intermediate,Towel pull-up,48.38498578221717
18424,24.01,Male,86.98,1.74,29.57096037412973,3.5,4.03,2.99,28.73,359.97,Beginner,Wrist curl,61.25917866658197
18425,26.32,Female,78.0,1.62,29.72947919396991,3.0,3.01,1.99,29.72,353.6,Advanced,Leg press,54.81100622870347
18426,43.06,Female,67.17,1.83,21.72753847531785,2.41,3.02,1.99,20.06,341.64,Intermediate,Barbell hip thrusts,52.575612406129
18427,18.78,Male,50.17,1.68,20.43410469010846,2.07,3.03,2.02,17.78,347.03,Beginner,Plank,39.91820967697259
18428,49.52,Female,40.11,1.65,21.657577508520365,2.5,2.99,1.99,14.73,350.07,Advanced,Incline cable crossovers,31.42314566133248
18429,35.95,Male,110.35,1.77,33.13465062912191,3.38,2.03,1.0,35.22,369.33,Beginner,Preacher curls,73.78591303076396
18430,56.99,Male,50.94,1.62,19.538098599932688,2.0,3.99,1.97,19.41,341.61,Intermediate,Leg extensions,40.98729257319429
18431,51.92,Male,69.8,1.72,22.89821389174152,2.6,3.01,2.01,23.59,335.61,Beginner,Bent-over lateral raises,53.81704670356442
18432,33.98,Male,124.87,1.63,35.0,2.81,3.0,1.99,47.0,344.97,Advanced,Russian twists,81.16550000000001
18433,28.98,Female,86.64,1.62,34.99442298832925,3.51,4.02,2.99,33.01,334.21,Beginner,Wrist extension,56.320831922911545
18434,50.2,Female,69.25,1.68,24.16755223141273,2.01,1.99,1.0,24.54,367.49,Intermediate,Hanging leg raises,52.51397007974668
18435,34.73,Female,69.8,1.79,24.56731477419632,2.29,3.0,2.01,21.78,348.65,Beginner,Military press,52.65201428761097
